FIGHT_ID,EVENT_ID,FIGHT_NAME,FIGHT_WEIGHTCLASS,FIGHT_METHOD,ROUND,TIME,FIGHT_TIME_FORMAT,FIGHT_REFEREE,FIGHT_DETAILS,MINUTE,SECOND,EVENT_NAME,EVENT_DATE,EVENT_LOCATION,FIGHT_WINNER,LOCAL,VISITOR,GENDER,YearMonth
13347,1457,Rory MacDonald v Demian Maia,welterweight,decisionunanimous,3,300,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,UFC 170: Rousey vs McMann,2014-02-22,"Las Vegas, Nevada, USA",Rory MacDonald,Rory MacDonald,Demian Maia,male,2014-02
13350,1457,Alexis Davis v Jessica Eye,bantamweight,decisionsplit,3,300,3 Rnd (5-5-5),Yves Lavigne,Decision - Split,5,0,UFC 170: Rousey vs McMann,2014-02-22,"Las Vegas, Nevada, USA",Alexis Davis,Alexis Davis,Jessica Eye,female,2014-02
13354,1457,Rafaello Oliveira v Erik Koch,lightweight,kotko,1,84,3 Rnd (5-5-5),Yves Lavigne,Punches to Head From Guard,1,24,UFC 170: Rousey vs McMann,2014-02-22,"Las Vegas, Nevada, USA",Erik Koch,Rafaello Oliveira,Erik Koch,male,2014-02
13415,1463,Josh Barnett v Travis Browne,heavyweight,kotko,1,60,3 Rnd (5-5-5),Yves Lavigne,Elbows to Head In Clinch,1,0,UFC 168: Weidman vs Silva 2,2013-12-28,"Las Vegas, Nevada, USA",Travis Browne,Josh Barnett,Travis Browne,male,2013-12
13419,1463,Gleison Tibau v Michael Johnson,lightweight,kotko,2,92,3 Rnd (5-5-5),Yves Lavigne,Punch to Head At Distance,1,32,UFC 168: Weidman vs Silva 2,2013-12-28,"Las Vegas, Nevada, USA",Michael Johnson,Gleison Tibau,Michael Johnson,male,2013-12
13423,1463,Robert Peralta v Estevan Payan,featherweight,kotko,3,12,3 Rnd (5-5-5),Yves Lavigne,Punches to Head At Distance,0,12,UFC 168: Weidman vs Silva 2,2013-12-28,"Las Vegas, Nevada, USA",Robert Peralta,Robert Peralta,Estevan Payan,male,2013-12
13446,1466,Gray Maynard v Nate Diaz,lightweight,kotko,1,158,3 Rnd (5-5-5),Yves Lavigne,Punches to Head At Distance,2,38,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,2013-11-30,"Las Vegas, Nevada, USA",Nate Diaz,Gray Maynard,Nate Diaz,male,2013-11
13448,1466,Chris Holdsworth v Davey Grant,bantamweight,submission,2,130,3 Rnd (5-5-5),Yves Lavigne,Rear Naked Choke,2,10,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,2013-11-30,"Las Vegas, Nevada, USA",Chris Holdsworth,Chris Holdsworth,Davey Grant,male,2013-11
13454,1466,Sean Spencer v Drew Dober,welterweight,decisionunanimous,3,300,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,2013-11-30,"Las Vegas, Nevada, USA",Sean Spencer,Sean Spencer,Drew Dober,male,2013-11
13528,1473,Renan Barao v Eddie Wineland,bantamweight,kotko,2,35,5 Rnd (5-5-5-5-5),Yves Lavigne,Spinning Back Kick Head,0,35,UFC 165: Jones vs Gustafsson,2013-09-21,"Toronto, Ontario, Canada",Renan Barao,Renan Barao,Eddie Wineland,male,2013-09
13531,1473,Pat Healy v Khabib Nurmagomedov,lightweight,decisionunanimous,3,300,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,UFC 165: Jones vs Gustafsson,2013-09-21,"Toronto, Ontario, Canada",Khabib Nurmagomedov,Pat Healy,Khabib Nurmagomedov,male,2013-09
13533,1473,Ivan Menjivar v Wilson Reis,bantamweight,decisionunanimous,3,300,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,UFC 165: Jones vs Gustafsson,2013-09-21,"Toronto, Ontario, Canada",Wilson Reis,Ivan Menjivar,Wilson Reis,male,2013-09
13535,1473,Mitch Gagnon v Dustin Kimura,bantamweight,submission,1,245,3 Rnd (5-5-5),Yves Lavigne,Guillotine Choke After Drop to Guard       Technical Submission,4,5,UFC 165: Jones vs Gustafsson,2013-09-21,"Toronto, Ontario, Canada",Mitch Gagnon,Mitch Gagnon,Dustin Kimura,male,2013-09
13537,1473,Michel Prazeres v Jesse Ronson,lightweight,decisionsplit,3,300,3 Rnd (5-5-5),Yves Lavigne,Decision - Split,5,0,UFC 165: Jones vs Gustafsson,2013-09-21,"Toronto, Ontario, Canada",Michel Prazeres,Michel Prazeres,Jesse Ronson,male,2013-09
13553,1475,Chad Mendes v Clay Guida,featherweight,kotko,3,30,3 Rnd (5-5-5),Yves Lavigne,Punch to Head In Clinch,0,30,UFC 164: Henderson vs Pettis 2,2013-08-31,"Milwaukee, Wisconsin, USA",Chad Mendes,Chad Mendes,Clay Guida,male,2013-08
13556,1475,Jamie Varner v Gleison Tibau,lightweight,decisionsplit,3,300,3 Rnd (5-5-5),Yves Lavigne,Decision - Split,5,0,UFC 164: Henderson vs Pettis 2,2013-08-31,"Milwaukee, Wisconsin, USA",Gleison Tibau,Jamie Varner,Gleison Tibau,male,2013-08
13559,1475,Chico Camus v Kyung Ho Kang,bantamweight,decisionunanimous,3,300,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,UFC 164: Henderson vs Pettis 2,2013-08-31,"Milwaukee, Wisconsin, USA",Chico Camus,Chico Camus,Kyung Ho Kang,male,2013-08
13561,1475,Ryan Couture v Al Iaquinta,lightweight,decisionunanimous,3,300,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,UFC 164: Henderson vs Pettis 2,2013-08-31,"Milwaukee, Wisconsin, USA",Al Iaquinta,Ryan Couture,Al Iaquinta,male,2013-08
13580,1477,Joe Lauzon v Michael Johnson,lightweight,decisionunanimous,3,300,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,UFC Fight Night: Shogun vs Sonnen,2013-08-17,"Boston, Massachusetts, USA",Michael Johnson,Joe Lauzon,Michael Johnson,male,2013-08
13583,1477,Mike Brown v Steven Siler,featherweight,kotko,1,50,3 Rnd (5-5-5),Yves Lavigne,Punch to Head In Clinch,0,50,UFC Fight Night: Shogun vs Sonnen,2013-08-17,"Boston, Massachusetts, USA",Steven Siler,Mike Brown,Steven Siler,male,2013-08
13585,1477,Manvel Gamburyan v Cole Miller,featherweight,decisionunanimous,3,300,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,UFC Fight Night: Shogun vs Sonnen,2013-08-17,"Boston, Massachusetts, USA",Manvel Gamburyan,Manvel Gamburyan,Cole Miller,male,2013-08
13613,1480,Frankie Edgar v Charles Oliveira,featherweight,decisionunanimous,3,300,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,UFC 162: Silva vs Weidman,2013-07-06,"Las Vegas, Nevada, USA",Frankie Edgar,Frankie Edgar,Charles Oliveira,male,2013-07
13617,1480,Chris Leben v Andrew Craig,middleweight,decisionsplit,3,300,3 Rnd (5-5-5),Yves Lavigne,Decision - Split,5,0,UFC 162: Silva vs Weidman,2013-07-06,"Las Vegas, Nevada, USA",Andrew Craig,Chris Leben,Andrew Craig,male,2013-07
13621,1480,Seth Baczynski v Brian Melancon,welterweight,kotko,1,299,3 Rnd (5-5-5),Yves Lavigne,Punches to Head On Ground,4,59,UFC 162: Silva vs Weidman,2013-07-06,"Las Vegas, Nevada, USA",Brian Melancon,Seth Baczynski,Brian Melancon,male,2013-07
13625,1481,Ryan Jimmo v Igor Pokrajac,heavyweight,decisionunanimous,3,300,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,UFC 161: Evans vs Henderson,2013-06-15,"Winnipeg, Manitoba, Canada",Ryan Jimmo,Ryan Jimmo,Igor Pokrajac,male,2013-06
13628,1481,Jake Shields v Tyron Woodley,welterweight,decisionsplit,3,300,3 Rnd (5-5-5),Yves Lavigne,Decision - Split,5,0,UFC 161: Evans vs Henderson,2013-06-15,"Winnipeg, Manitoba, Canada",Jake Shields,Jake Shields,Tyron Woodley,male,2013-06
13631,1481,Roland Delorme v Edwin Figueroa,bantamweight,decisionunanimous,3,300,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,UFC 161: Evans vs Henderson,2013-06-15,"Winnipeg, Manitoba, Canada",Roland Delorme,Roland Delorme,Edwin Figueroa,male,2013-06
13719,1489,Georges St-Pierre v Nick Diaz,welterweight,decisionunanimous,5,300,5 Rnd (5-5-5-5-5),Yves Lavigne,Decision,5,0,UFC 158: St-Pierre vs Diaz,2013-03-16,"Montreal, Quebec, Canada",Georges St-Pierre,Georges St-Pierre,Nick Diaz,male,2013-03
13725,1489,Antonio Carvalho v Darren Elkins,featherweight,kotko,1,186,3 Rnd (5-5-5),Yves Lavigne,Punch to Head At Distance,3,6,UFC 158: St-Pierre vs Diaz,2013-03-16,"Montreal, Quebec, Canada",Darren Elkins,Antonio Carvalho,Darren Elkins,male,2013-03
13729,1489,TJ Dillashaw v Issei Tamura,bantamweight,kotko,2,26,3 Rnd (5-5-5),Yves Lavigne,Kick to Head At Distance,0,26,UFC 158: St-Pierre vs Diaz,2013-03-16,"Montreal, Quebec, Canada",TJ Dillashaw,TJ Dillashaw,Issei Tamura,male,2013-03
13767,1493,Rashad Evans v Rogerio Nogueira,heavyweight,decisionunanimous,3,300,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,UFC 156: Aldo vs Edgar,2013-02-02,"Las Vegas, Nevada, USA",Rogerio Nogueira,Rashad Evans,Rogerio Nogueira,male,2013-02
13771,1493,Gleison Tibau v Evan Dunham,lightweight,decisionsplit,3,300,3 Rnd (5-5-5),Yves Lavigne,Decision - Split,5,0,UFC 156: Aldo vs Edgar,2013-02-02,"Las Vegas, Nevada, USA",Evan Dunham,Gleison Tibau,Evan Dunham,male,2013-02
13774,1493,Yves Edwards v Isaac Vallie-Flagg,lightweight,decisionsplit,3,300,3 Rnd (5-5-5),Yves Lavigne,Decision - Split,5,0,UFC 156: Aldo vs Edgar,2013-02-02,"Las Vegas, Nevada, USA",Isaac Vallie-Flagg,Yves Edwards,Isaac Vallie-Flagg,male,2013-02
13800,1496,Jim Miller v Joe Lauzon,lightweight,decisionunanimous,3,300,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,UFC 155: Dos Santos vs Velasquez II,2012-12-29,"Las Vegas, Nevada, USA",Jim Miller,Jim Miller,Joe Lauzon,male,2012-12
13804,1496,Brad Pickett v Eddie Wineland,bantamweight,decisionsplit,3,300,3 Rnd (5-5-5),Yves Lavigne,Decision - Split,5,0,UFC 155: Dos Santos vs Velasquez II,2012-12-29,"Las Vegas, Nevada, USA",Eddie Wineland,Brad Pickett,Eddie Wineland,male,2012-12
13808,1496,Philip De Fries v Todd Duffee,heavyweight,kotko,1,124,3 Rnd (5-5-5),Yves Lavigne,Punches to Head At Distance,2,4,UFC 155: Dos Santos vs Velasquez II,2012-12-29,"Las Vegas, Nevada, USA",Todd Duffee,Philip De Fries,Todd Duffee,male,2012-12
13843,1500,Georges St-Pierre v Carlos Condit,welterweight,decisionunanimous,5,300,5 Rnd (5-5-5-5-5),Yves Lavigne,Decision,5,0,UFC 154: St-Pierre vs Condit,2012-11-17,"Montreal, Quebec, Canada",Georges St-Pierre,Georges St-Pierre,Carlos Condit,male,2012-11
13846,1500,Mark Bocek v Rafael Dos Anjos,lightweight,decisionunanimous,3,300,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,UFC 154: St-Pierre vs Condit,2012-11-17,"Montreal, Quebec, Canada",Rafael Dos Anjos,Mark Bocek,Rafael Dos Anjos,male,2012-11
13852,1500,Matthew Riddle v John Maguire,welterweight,decisionunanimous,3,300,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,UFC 154: St-Pierre vs Condit,2012-11-17,"Montreal, Quebec, Canada",Matthew Riddle,Matthew Riddle,John Maguire,male,2012-11
13898,1505,Joseph Benavidez v Demetrious Johnson,flyweight,decisionsplit,5,300,5 Rnd (5-5-5-5-5),Yves Lavigne,Decision - Split,5,0,UFC 152: Jones vs Belfort,2012-09-22,"Toronto, Ontario, Canada",Demetrious Johnson,Joseph Benavidez,Demetrious Johnson,male,2012-09
13901,1505,Cub Swanson v Charles Oliveira,featherweight,kotko,1,160,3 Rnd (5-5-5),Yves Lavigne,Punch to Head At Distance,2,40,UFC 152: Jones vs Belfort,2012-09-22,"Toronto, Ontario, Canada",Cub Swanson,Cub Swanson,Charles Oliveira,male,2012-09
13905,1505,Jimy Hettes v Marcus Brimage,featherweight,decisionunanimous,3,300,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,UFC 152: Jones vs Belfort,2012-09-22,"Toronto, Ontario, Canada",Marcus Brimage,Jimy Hettes,Marcus Brimage,male,2012-09
13931,1508,Cheick Kongo v Shawn Jordan,heavyweight,decisionunanimous,3,300,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,UFC 149: Faber vs Barao,2012-07-21,"Calgary, Alberta, Canada",Cheick Kongo,Cheick Kongo,Shawn Jordan,male,2012-07
13934,1508,Court McGee v Nick Ring,middleweight,decisionunanimous,3,300,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,UFC 149: Faber vs Barao,2012-07-21,"Calgary, Alberta, Canada",Nick Ring,Court McGee,Nick Ring,male,2012-07
13937,1508,Bryan Caraway v Mitch Gagnon,bantamweight,submission,3,99,3 Rnd (5-5-5),Yves Lavigne,Rear Naked Choke,1,39,UFC 149: Faber vs Barao,2012-07-21,"Calgary, Alberta, Canada",Bryan Caraway,Bryan Caraway,Mitch Gagnon,male,2012-07
13951,1510,Anderson Silva v Chael Sonnen,middleweight,kotko,2,115,5 Rnd (5-5-5-5-5),Yves Lavigne,Punch to Head In Clinch,1,55,UFC 148: Silva vs Sonnen 2,2012-07-07,"Las Vegas, Nevada, USA",Anderson Silva,Anderson Silva,Chael Sonnen,male,2012-07
13957,1510,Melvin Guillard v Fabricio Camoes,lightweight,decisionunanimous,3,300,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,UFC 148: Silva vs Sonnen 2,2012-07-07,"Las Vegas, Nevada, USA",Melvin Guillard,Melvin Guillard,Fabricio Camoes,male,2012-07
13976,1512,Ross Pearson v Cub Swanson,featherweight,kotko,2,254,3 Rnd (5-5-5),Yves Lavigne,Punch to Head In Clinch,4,14,UFC on FX: Maynard vs Guida,2012-06-22,"Atlantic City, New Jersey, USA",Cub Swanson,Ross Pearson,Cub Swanson,male,2012-06
13977,1512,Hatsu Hioki v Ricardo Lamas,featherweight,decisionunanimous,3,300,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,UFC on FX: Maynard vs Guida,2012-06-22,"Atlantic City, New Jersey, USA",Ricardo Lamas,Hatsu Hioki,Ricardo Lamas,male,2012-06
13978,1512,Ramsey Nijem v CJ Keith,lightweight,kotko,1,149,3 Rnd (5-5-5),Yves Lavigne,Punch to Head From Mount,2,29,UFC on FX: Maynard vs Guida,2012-06-22,"Atlantic City, New Jersey, USA",Ramsey Nijem,Ramsey Nijem,CJ Keith,male,2012-06
14010,1515,Stipe Miocic v Shane del Rosario,heavyweight,kotko,2,194,3 Rnd (5-5-5),Yves Lavigne,Elbows to Head From Half Guard,3,14,UFC 146: Dos Santos vs Mir,2012-05-26,"Las Vegas, Nevada, USA",Stipe Miocic,Stipe Miocic,Shane del Rosario,male,2012-05
14014,1515,Jason Miller v CB Dollaway,middleweight,decisionunanimous,3,300,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,UFC 146: Dos Santos vs Mir,2012-05-26,"Las Vegas, Nevada, USA",CB Dollaway,Jason Miller,CB Dollaway,male,2012-05
14018,1515,Mike Brown v Daniel Pineda,featherweight,decisionunanimous,3,300,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,UFC 146: Dos Santos vs Mir,2012-05-26,"Las Vegas, Nevada, USA",Mike Brown,Mike Brown,Daniel Pineda,male,2012-05
14143,1527,Vladimir Matyushenko v Alexander Gustafsson,heavyweight,kotko,1,133,3 Rnd (5-5-5),Yves Lavigne,Punch to Head At Distance,2,13,UFC 141: Lesnar vs Overeem,2011-12-30,"Las Vegas, Nevada, USA",Alexander Gustafsson,Vladimir Matyushenko,Alexander Gustafsson,male,2011-12
14147,1527,Dong Hyun Kim v Sean Pierson,welterweight,decisionunanimous,3,300,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,UFC 141: Lesnar vs Overeem,2011-12-30,"Las Vegas, Nevada, USA",Dong Hyun Kim,Dong Hyun Kim,Sean Pierson,male,2011-12
14152,1528,Tito Ortiz v Rogerio Nogueira,heavyweight,kotko,1,195,3 Rnd (5-5-5),Yves Lavigne,Punches to Body From Guard,3,15,UFC 140: Jones vs Machida,2011-12-10,"Toronto, Ontario, Canada",Rogerio Nogueira,Tito Ortiz,Rogerio Nogueira,male,2011-12
14155,1528,Krzysztof Soszynski v Igor Pokrajac,heavyweight,kotko,1,35,3 Rnd (5-5-5),Yves Lavigne,Punches to Head In Clinch,0,35,UFC 140: Jones vs Machida,2011-12-10,"Toronto, Ontario, Canada",Igor Pokrajac,Krzysztof Soszynski,Igor Pokrajac,male,2011-12
14158,1528,Walel Watson v Yves Jabouin,bantamweight,decisionsplit,3,300,3 Rnd (5-5-5),Yves Lavigne,Decision - Split,5,0,UFC 140: Jones vs Machida,2011-12-10,"Toronto, Ontario, Canada",Yves Jabouin,Walel Watson,Yves Jabouin,male,2011-12
14247,1537,Court McGee v Dongi Yang,middleweight,decisionunanimous,3,300,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,UFC Fight Night: Shields vs Ellenberger,2011-09-17,"New Orleans, Louisiana, USA",Court McGee,Court McGee,Dongi Yang,male,2011-09
14250,1537,Cody McKenzie v Vagner Rocha,lightweight,submission,2,229,3 Rnd (5-5-5),Yves Lavigne,Rear Naked Choke,3,49,UFC Fight Night: Shields vs Ellenberger,2011-09-17,"New Orleans, Louisiana, USA",Vagner Rocha,Cody McKenzie,Vagner Rocha,male,2011-09
14254,1537,Clay Harvison v Seth Baczynski,welterweight,submission,2,72,3 Rnd (5-5-5),Yves Lavigne,Rear Naked Choke,1,12,UFC Fight Night: Shields vs Ellenberger,2011-09-17,"New Orleans, Louisiana, USA",Seth Baczynski,Clay Harvison,Seth Baczynski,male,2011-09
14295,1541,Dennis Siver v Matt Wiman,lightweight,decisionunanimous,3,300,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,UFC 132: Cruz vs Faber,2011-07-02,"Las Vegas, Nevada, USA",Dennis Siver,Dennis Siver,Matt Wiman,male,2011-07
14299,1541,George Sotiropoulos v Rafael Dos Anjos,lightweight,kotko,1,59,3 Rnd (5-5-5),Yves Lavigne,Punch to Head At Distance,0,59,UFC 132: Cruz vs Faber,2011-07-02,"Las Vegas, Nevada, USA",Rafael Dos Anjos,George Sotiropoulos,Rafael Dos Anjos,male,2011-07
14302,1541,Anthony Njokuani v Andre Winner,lightweight,decisionunanimous,3,300,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,UFC 132: Cruz vs Faber,2011-07-02,"Las Vegas, Nevada, USA",Anthony Njokuani,Anthony Njokuani,Andre Winner,male,2011-07
14350,1546,Lyoto Machida v Randy Couture,heavyweight,kotko,2,65,3 Rnd (5-5-5),Yves Lavigne,Kick to Head At Distance       Front Kick,1,5,UFC 129: St-Pierre vs Shields,2011-04-30,"Toronto, Ontario, Canada",Lyoto Machida,Lyoto Machida,Randy Couture,male,2011-04
14352,1546,Mark Bocek v Benson Henderson,lightweight,decisionunanimous,3,300,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,UFC 129: St-Pierre vs Shields,2011-04-30,"Toronto, Ontario, Canada",Benson Henderson,Mark Bocek,Benson Henderson,male,2011-04
14359,1546,Yves Jabouin v Pablo Garza,featherweight,submission,1,271,3 Rnd (5-5-5),Yves Lavigne,Flying Triangle,4,31,UFC 129: St-Pierre vs Shields,2011-04-30,"Toronto, Ontario, Canada",Pablo Garza,Yves Jabouin,Pablo Garza,male,2011-04
14429,1553,Frankie Edgar v Gray Maynard,lightweight,decisionsplit,5,300,5 Rnd (5-5-5-5-5),Yves Lavigne,Decision - Split,5,0,UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",Gray Maynard,Frankie Edgar,Gray Maynard,male,2011-01
14432,1553,Nate Diaz v Dong Hyun Kim,welterweight,decisionunanimous,3,300,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",Dong Hyun Kim,Nate Diaz,Dong Hyun Kim,male,2011-01
14437,1553,Mike Brown v Diego Nunes,featherweight,decisionsplit,3,300,3 Rnd (5-5-5),Yves Lavigne,Decision - Split,5,0,UFC 125: Resolution,2011-01-01,"Las Vegas, Nevada, USA",Diego Nunes,Mike Brown,Diego Nunes,male,2011-01
14441,1554,Stefan Struve v Sean McCorkle,heavyweight,kotko,1,235,3 Rnd (5-5-5),Yves Lavigne,Punches to Head From Mount,3,55,UFC 124: St-Pierre vs Koscheck 2,2010-12-11,"Montreal, Quebec, Canada",Stefan Struve,Stefan Struve,Sean McCorkle,male,2010-12
14444,1554,Thiago Alves v John Howard,welterweight,decisionunanimous,3,300,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,UFC 124: St-Pierre vs Koscheck 2,2010-12-11,"Montreal, Quebec, Canada",Thiago Alves,Thiago Alves,John Howard,male,2010-12
14448,1554,Matthew Riddle v Sean Pierson,welterweight,decisionunanimous,3,300,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,UFC 124: St-Pierre vs Koscheck 2,2010-12-11,"Montreal, Quebec, Canada",Sean Pierson,Matthew Riddle,Sean Pierson,male,2010-12
14529,1562,Nate Diaz v Marcus Davis,welterweight,submission,3,242,3 Rnd (5-5-5),Yves Lavigne,Guillotine Choke On Ground       Technical Submission,4,2,UFC 118: Edgar vs Penn 2,2010-08-28,"Boston, Massachusetts, USA",Nate Diaz,Nate Diaz,Marcus Davis,male,2010-08
14533,1562,Nick Osipczak v Greg Soto,welterweight,decisionunanimous,3,300,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,UFC 118: Edgar vs Penn 2,2010-08-28,"Boston, Massachusetts, USA",Greg Soto,Nick Osipczak,Greg Soto,male,2010-08
14578,1567,Mirko Filipovic v Pat Barry,heavyweight,submission,3,270,3 Rnd (5-5-5),Yves Lavigne,Rear Naked Choke,4,30,UFC 115: Liddell vs Franklin,2010-06-12,"Vancouver, British Columbia, Canada",Mirko Filipovic,Mirko Filipovic,Pat Barry,male,2010-06
14580,1567,Ben Rothwell v Gilbert Yvel,heavyweight,decisionunanimous,3,300,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,UFC 115: Liddell vs Franklin,2010-06-12,"Vancouver, British Columbia, Canada",Ben Rothwell,Ben Rothwell,Gilbert Yvel,male,2010-06
14583,1567,Mac Danzig v Matt Wiman,lightweight,submission,1,105,3 Rnd (5-5-5),Yves Lavigne,Guillotine Choke From Mount       Technical Submission,1,45,UFC 115: Liddell vs Franklin,2010-06-12,"Vancouver, British Columbia, Canada",Matt Wiman,Mac Danzig,Matt Wiman,male,2010-06
14591,1568,Jason Brilz v Rogerio Nogueira,heavyweight,decisionsplit,3,300,3 Rnd (5-5-5),Yves Lavigne,Decision - Split,5,0,UFC 114: Rampage vs Evans,2010-05-29,"Las Vegas, Nevada, USA",Rogerio Nogueira,Jason Brilz,Rogerio Nogueira,male,2010-05
14595,1568,Melvin Guillard v Waylon Lowe,lightweight,kotko,1,208,3 Rnd (5-5-5),Yves Lavigne,Knee to Body In Clinch,3,28,UFC 114: Rampage vs Evans,2010-05-29,"Las Vegas, Nevada, USA",Melvin Guillard,Melvin Guillard,Waylon Lowe,male,2010-05
14599,1569,Lyoto Machida v Mauricio Rua,heavyweight,kotko,1,215,5 Rnd (5-5-5-5-5),Yves Lavigne,Punches to Head From Mount,3,35,UFC 113: Machida vs Shogun 2,2010-05-08,"Montreal, Quebec, Canada",Mauricio Rua,Lyoto Machida,Mauricio Rua,male,2010-05
14604,1569,Tom Lawlor v Joe Doerksen,middleweight,submission,2,130,3 Rnd (5-5-5),Yves Lavigne,Rear Naked Choke,2,10,UFC 113: Machida vs Shogun 2,2010-05-08,"Montreal, Quebec, Canada",Joe Doerksen,Tom Lawlor,Joe Doerksen,male,2010-05
14633,1572,Kurt Pellegrino v Fabricio Camoes,lightweight,submission,2,260,3 Rnd (5-5-5),Yves Lavigne,Rear Naked Choke,4,20,UFC 111: St-Pierre vs Hardy,2010-03-27,"Newark, New Jersey, USA",Kurt Pellegrino,Kurt Pellegrino,Fabricio Camoes,male,2010-03
14635,1572,Jim Miller v Mark Bocek,lightweight,decisionunanimous,3,300,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,UFC 111: St-Pierre vs Hardy,2010-03-27,"Newark, New Jersey, USA",Jim Miller,Jim Miller,Mark Bocek,male,2010-03
14683,1577,Rashad Evans v Thiago Silva,heavyweight,decisionunanimous,3,300,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,UFC 108: Evans vs Silva,2010-01-02,"Las Vegas, Nevada, USA",Rashad Evans,Rashad Evans,Thiago Silva,male,2010-01
14688,1577,Martin Kampmann v Jacob Volkmann,welterweight,submission,1,243,3 Rnd (5-5-5),Yves Lavigne,Guillotine Choke From Front Headlock,4,3,UFC 108: Evans vs Silva,2010-01-02,"Las Vegas, Nevada, USA",Martin Kampmann,Martin Kampmann,Jacob Volkmann,male,2010-01
14691,1577,Jake Ellenberger v Mike Pyle,welterweight,kotko,2,22,3 Rnd (5-5-5),Yves Lavigne,Punch to Head In Clinch,0,22,UFC 108: Evans vs Silva,2010-01-02,"Las Vegas, Nevada, USA",Jake Ellenberger,Jake Ellenberger,Mike Pyle,male,2010-01
14718,1580,Amir Sadollah v Phil Baroni,welterweight,decisionunanimous,3,300,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,UFC 106: Ortiz vs Griffin 2,2009-11-21,"Las Vegas, Nevada, USA",Amir Sadollah,Amir Sadollah,Phil Baroni,male,2009-11
14721,1580,Brian Foster v Brock Larson,welterweight,kotko,2,205,3 Rnd (5-5-5),Yves Lavigne,Punches to Head On Ground       Submission to Strikes,3,25,UFC 106: Ortiz vs Griffin 2,2009-11-21,"Las Vegas, Nevada, USA",Brian Foster,Brian Foster,Brock Larson,male,2009-11
